"pitches","player_id","player_name","year","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"192",606959,"Rookie Davis",2019,"192","100.0","0.300","0.325","0.321","0.625","0.420","0.369","0.262","12","40","90.2","7.4","1887","89.1","90.17","23","94","97","1.1","6.68","108","145","128","148","300","325","300"
"192",605301,"Williams Jerez",2019,"192","100.0","0.308","0.256","0.357","0.564","0.420","0.435","0.310","12","39","90.9","9.1","1984","90.9","90.44","17","87","105","-0.5","5.87","108","151","116","148","304","329","302"
"191",544928,"Tyler Lyons",2019,"191","100.0","0.271","0.333","0.333","0.604","0.380","0.347","0.253","13","48","90.6","21.8","2247","84.1","83.04","31","88","102","-1.1","5.67","109","149","118","146","300","315","290"
"189",621592,"Eduardo Jimenez",2019,"189","100.0","0.273","0.159","0.314","0.432","0.334","0.361","0.283","12","44","91.8","14.4","2373","89.5","89.23","15","88","100","-0.3","5.94","111","147","120","149","299","331","291"
"187",572125,"Sam Selman",2019,"187","100.0","0.171","0.200","0.174","0.371","0.309","0.341","0.211","6","35","87.9","22.4","2416","84.1","84.16","23","74","111","0.1","6.16","111","150","112","150","294","326","300"
"187",641438,"Shane Carle",2019,"187","100.0","0.297","0.378","0.286","0.676","0.457","0.474","0.325","11","37","90.3","5.7","2147","89.8","89.35","18","87","97","-0.5","5.97","108","149","112","150","292","319","294"
"185",622250,"Josh Sborz",2019,"185","100.0","0.286","0.286","0.296","0.571","0.375","0.443","0.362","10","35","95.0","15.3","2253","91.4","90.54","20","93","91","-0.9","5.71","113","158","123","146","303","322","297"
"185",571539,"Matt Carasiti",2019,"185","100.0","0.297","0.216","0.346","0.514","0.369","0.312","0.234","11","37","89.7","10.5","1859","91.5","90.64","25","77","107","-0.9","5.74","106","151","115","145","297","315","285"
"183",600887,"Miguel Del Pozo",2019,"183","100.0","0.286","0.286","0.318","0.571","0.404","0.397","0.270","10","35","88.6","22.4","2301","89.5","88.13","21","82","99","-1.4","5.38","114","152","115","146","292","317","287"
"181",642233,"Eric Yardley",2019,"181","100.0","0.261","0.087","0.289","0.348","0.293","0.280","0.229","12","46","89.6","-0.8","2280","81.6","80.81","20","88","92","-0.8","5.93","114","150","116","147","302","321","298"
"181",607555,"Taylor Guilbeau",2019,"181","100.0","0.213","0.170","0.211","0.383","0.272","0.342","0.278","10","47","90.2","0.3","1970","91.8","91.24","15","79","101","-0.6","6.12","108","158","117","148","298","317","291"
"176",660853,"Enyel De Los Santos",2019,"176","100.0","0.317","0.293","0.321","0.610","0.414","0.407","0.313","13","41","87.7","13.9","2075","89.3","88.10","22","85","89","-1.2","5.64","110","152","117","149","299","321","289"
"171",666200,"Jesus Luzardo",2019,"171","100.0","0.119","0.119","0.160","0.238","0.194","0.236","0.157","5","42","87.4","14.1","2303","90.1","88.73","26","69","101","-1.4","5.50","112","149","122","151","300","327","296"
"171",543903,"Allen Webster",2019,"171","100.0","0.304","0.196","0.343","0.500","0.363","0.367","0.274","14","46","89.5","1.0","2237","90.7","90.81","30","89","81","0.1","6.17","108","147","111","145","293","318","288"
"171",472551,"Fernando Abad",2019,"171","100.0","0.196","0.130","0.200","0.326","0.246","0.245","0.199","9","46","88.2","3.8","2170","86.7","85.57","18","69","102","-1.1","5.44","109","149","114","149","291","325","302"
"169",600986,"Thyago Vieira",2019,"169","100.0","0.344","0.031","0.458","0.375","0.361","0.367","0.283","11","32","87.6","12.6","2296","94.0","94.50","23","78","91","0.5","6.52","110","147","115","147","302","324","296"
"169",623354,"Daniel Zamora",2019,"169","100.0","0.294","0.176","0.346","0.471","0.357","0.338","0.245","10","34","88.4","22.5","2554","81.1","78.26","17","70","98","-2.8","5.90","114","149","114","145","296","316","295"
"166",669270,"Joel Kuhnel",2019,"166","100.0","0.216","0.108","0.259","0.324","0.282","0.272","0.196","8","37","88.2","13.8","2232","92.4","93.26","25","85","80","0.9","6.64","111","152","118","144","291","309","287"
"164",668683,"Jeremy Walker",2019,"164","100.0","0.265","0.088","0.321","0.353","0.306","0.306","0.257","9","34","91.4","8.5","2329","88.2","87.04","15","73","91","-1.2","5.57","109","150","112","145","308","323","298"
"164",582494,"Robby Scott",2019,"164","100.0","0.276","0.207","0.368","0.483","0.386","0.361","0.238","8","29","87.5","20.1","2172","83.1","82.73","18","63","100","-0.4","6.13","106","150","116","149","299","320","297"
"163",665001,"Trevor Kelley",2019,"163","100.0","0.290","0.323","0.259","0.613","0.370","0.439","0.283","9","31","91.0","26.3","2388","85.5","85.27","11","69","93","-0.2","6.35","109","153","123","148","290","322","288"
"163",672335,"Cionel Perez",2019,"163","100.0","0.289","0.289","0.286","0.579","0.371","0.353","0.294","11","38","94.2","12.7","2187","91.0","90.05","18","74","89","-0.9","5.71","108","148","119","148","289","323","299"
"161",595897,"Nick Burdi",2019,"161","100.0","0.297","0.189","0.526","0.486","0.343","0.250","0.201","11","37","88.1","21.7","2489","91.9","90.80","30","82","76","-1.1","5.54","105","146","109","146","296","319","297"
"160",525768,"Tim Collins",2019,"160","100.0","0.265","0.176","0.267","0.441","0.316","0.342","0.280","9","34","86.3","14.3","2340","87.4","86.44","12","68","92","-1.0","5.53","110","150","112","152","296","320","296"
"157",572070,"Garrett Richards",2019,"157","100.0","0.294","0.382","0.381","0.676","0.433","0.379","0.258","10","34","88.6","6.3","2859","91.5","90.58","18","59","97","-0.9","5.72","112","151","118","149","302","326","307"
"155",621366,"Ryan Borucki",2019,"155","100.0","0.441","0.353","0.500","0.794","0.535","0.473","0.364","15","34","93.8","12.0","2157","87.8","87.57","14","59","96","-0.2","6.21","102","151","115","148","313","326","306"
"154",670970,"Adrian Morejon",2019,"154","100.0","0.385","0.231","0.483","0.615","0.435","0.394","0.332","15","39","90.5","11.5","2287","90.2","89.60","15","76","78","-0.6","5.76","116","153","115","150","302","325","301"
"153",642100,"Gabe Speier",2019,"153","100.0","0.185","0.259","0.200","0.444","0.333","0.378","0.225","5","27","91.4","27.9","2404","89.9","88.82","17","69","84","-1.1","5.60","114","150","115","145","304","330","301"
"150",489295,"Brian Schlitter",2019,"150","100.0","0.324","0.081","0.387","0.405","0.347","0.263","0.210","12","37","87.4","2.7","2080","92.1","90.19","13","72","78","-1.9","5.14","109","149","124","148","302","328","295"
"149",572021,"James Pazos",2019,"149","100.0","0.200","0.114","0.250","0.314","0.252","0.290","0.227","7","35","88.9","1.0","2087","90.1","90.18","22","69","79","0.1","6.04","110","152","117","148","308","331","308"
"149",657766,"Locke St. John",2019,"149","100.0","0.241","0.103","0.292","0.345","0.300","0.296","0.241","7","29","87.5","19.8","2148","85.1","84.67","13","68","81","-0.4","6.06","106","152","115","148","297","320","295"
"146",650556,"Bryan Abreu",2019,"146","100.0","0.138","0.034","0.250","0.172","0.184","0.240","0.195","4","29","87.6","5.3","2599","89.1","88.40","29","62","84","-0.7","5.95","114","157","124","149","290","317","291"
"144",660813,"Brusdar Graterol",2019,"144","100.0","0.278","0.111","0.346","0.389","0.296","0.280","0.245","10","36","85.7","4.6","2091","95.5","94.67","14","75","68","-0.8","5.70","109","152","113","146","298","325","297"
"143",457754,"Jon Edwards",2019,"143","100.0","0.179","0.286","0.143","0.464","0.355","0.467","0.308","5","28","87.0","12.0","2511","89.3","88.88","19","61","80","-0.4","5.90","108","154","121","148","290","309","284"
"143",641871,"Keynan Middleton",2019,"143","100.0","0.154","0.077","0.200","0.231","0.273","0.370","0.237","4","26","91.5","17.4","2292","89.6","89.83","15","65","77","0.2","6.43","111","152","118","145","299","316","290"
"142",623402,"Tim Peterson",2019,"142","100.0","0.259","0.148","0.261","0.407","0.364","0.398","0.295","7","27","88.1","25.5","2006","86.9","86.47","14","58","82","-0.4","6.01","109","146","111","145","298","312","290"
"141",668665,"Stephen Nogosek",2019,"141","100.0","0.387","0.258","0.417","0.645","0.431","0.367","0.315","12","31","89.5","12.6","2353","91.6","91.50","9","62","79","-0.1","6.11","114","151","112","147","301","323","298"
"139",621261,"Corey Oswalt",2019,"139","100.0","0.321","0.250","0.364","0.571","0.416","0.378","0.278","9","28","86.5","13.7","1950","88.9","89.57","9","58","81","0.7","6.53","111","149","115","147","294","323","294"
"138",670426,"Phillip Diehl",2019,"138","100.0","0.313","0.250","0.391","0.563","0.389","0.410","0.322","10","32","91.8","20.3","2588","85.6","83.68","25","66","71","-1.9","4.88","119","154","121","149","308","338","310"
"137",640451,"Hunter Harvey",2019,"137","100.0","0.136","0.273","0.200","0.409","0.286","0.278","0.189","3","22","90.6","2.4","1996","94.7","93.68","17","67","70","-1.0","5.67","109","155","120","150","295","321","299"
"136",502085,"David Robertson",2019,"136","100.0","0.296","0.148","0.350","0.444","0.379","0.388","0.290","8","27","92.9","17.3","2621","88.4","88.45","15","52","84","0.1","6.39","110","149","115","148","296","319","287"
"136",643290,"Justin Dunn",2019,"136","100.0","0.105","0.000","0.125","0.105","0.265","0.317","0.150","2","19","88.0","26.4","2304","88.4","88.22","10","45","91","-0.2","6.11","103","150","113","147","304","322","296"
"135",572044,"Brooks Pounders",2019,"135","100.0","0.300","0.200","0.333","0.500","0.364","0.359","0.294","9","30","89.7","9.4","2276","88.0","88.09","15","63","71","0.1","6.15","108","144","109","143","296","319","297"
"134",543359,"Dan Jennings",2019,"134","100.0","0.333","0.125","0.500","0.458","0.407","0.361","0.249","8","24","88.2","5.3","2392","87.6","87.14","15","46","86","-0.5","5.93","107","146","109","146","298","312","297"
"134",642770,"Javy Guerra",2019,"134","100.0","0.219","0.344","0.167","0.563","0.335","0.345","0.244","7","32","87.8","9.1","2324","95.5","94.84","11","64","70","-0.7","5.76","118","154","121","149","304","332","311"
"134",664092,"Sean Poppen",2019,"134","100.0","0.323","0.258","0.429","0.581","0.414","0.374","0.285","10","31","90.5","5.4","2042","90.2","89.72","14","54","80","-0.5","5.97","110","149","116","145","294","326","291"
"132",453214,"Steven Wright",2019,"132","100.0","0.407","0.370","0.400","0.778","0.503","0.418","0.294","11","27","92.3","13.8","1946","75.4","74.67","12","52","79","-0.7","5.96","111","150","127","148","278","322","298"
"130",642121,"Cole Sulser",2019,"130","100.0","0.192","0.038","0.294","0.231","0.233","0.197","0.124","5","26","89.4","21.3","2302","90.6","90.84","16","62","68","0.2","6.42","114","159","115","151","301","323","298"
"129",650530,"Bryan Garcia",2019,"129","100.0","0.321","0.179","0.400","0.500","0.386","0.306","0.222","9","28","88.9","13.7","2308","90.9","90.08","19","65","64","-0.8","5.77","109","146","115","147","296","329","291"
"123",624586,"James Hoyt",2019,"123","100.0","0.200","0.267","0.222","0.467","0.294","0.335","0.257","6","30","92.5","11.8","2204","89.0","88.89","22","55","68","-0.1","5.99","110","153","118","150","290","317","292"
"121",642008,"Jacob Rhame",2019,"121","100.0","0.150","0.250","0.143","0.400","0.365","0.394","0.202","3","20","90.4","24.5","2452","91.9","90.51","10","52","69","-1.4","5.52","114","151","113","148","291","321","305"
"118",502593,"Jake Petricka",2019,"118","100.0","0.207","0.103","0.222","0.310","0.277","0.326","0.248","6","29","88.7","6.1","2060","90.9","92.35","8","44","74","1.5","7.03","110","149","115","157","304","319","300"
"117",519043,"Matt Moore",2019,"117","100.0","0.094","0.000","0.130","0.094","0.100","0.234","0.207","3","32","87.6","4.0","2200","89.3","88.44","19","60","57","-0.9","5.83","107","151","117","148","296","328","305"
"115",448614,"Carlos Torres",2019,"115","100.0","0.333","0.259","0.412","0.593","0.404","0.367","0.291","9","27","87.9","14.5","2289","88.3","87.80","15","51","63","-0.5","5.75","115","146","132","148","297","329","283"
"114",658791,"Wei-Chieh Huang",2019,"114","100.0","0.308","0.154","0.333","0.462","0.391","0.424","0.312","8","26","88.5","19.7","2377","86.6","85.77","6","50","63","-0.8","5.79","103","150","114","149","302","326","304"
"114",572086,"Brady Rodgers",2019,"114","100.0","0.318","0.591","0.214","0.909","0.511","0.492","0.340","7","22","89.6","12.6","2491","86.3","85.99","13","59","55","-0.3","6.02","112","149","124","149","287","305","295"
"112",572383,"Brian Moran",2019,"112","100.0","0.250","0.250","0.385","0.500","0.349","0.322","0.207","6","24","87.6","14.8","2351","79.0","79.32","16","54","56","0.3","6.65","108","154","116","149","300","330","297"
"112",594056,"Reymin Guduan",2019,"112","100.0","0.364","0.455","0.357","0.818","0.492","0.522","0.308","8","22","97.3","20.8","2289","90.7","89.53","16","45","67","-1.2","5.57","110","153","116","149","295","307","285"
"107",500724,"JC Ramirez",2019,"107","100.0","0.250","0.281","0.259","0.531","0.338","0.349","0.288","8","32","90.1","3.1","2086","86.0","85.89","12","53","53","-0.1","6.01","112","148","117","148","287","318","293"
"107",534910,"Jesse Hahn",2019,"107","100.0","0.333","0.238","0.462","0.571","0.435","0.413","0.273","7","21","93.5","7.7","2428","91.8","91.32","14","46","61","-0.5","5.93","107","149","117","142","306","326","305"
"104",642701,"Dennis Santana",2019,"104","100.0","0.300","0.250","0.357","0.550","0.413","0.369","0.246","6","20","86.4","6.5","2588","87.9","87.31","14","46","56","-0.6","5.73","107","157","122","142","302","325","294"
"104",456387,"Ryan Feierabend",2019,"104","100.0","0.393","0.286","0.409","0.679","0.452","0.351","0.313","11","28","87.6","13.5","1999","77.3","76.88","14","60","44","-0.4","6.16","103","150","118","145","309","326","298"
"104",650813,"Luis Escobar",2019,"104","100.0","0.455","0.227","0.450","0.682","0.498","0.469","0.380","10","22","90.5","11.0","2134","90.9","91.23","10","47","55","0.3","6.38","111","146","124","147","307","327","299"
"104",643354,"Donnie Hart",2019,"104","100.0","0.160","0.000","0.182","0.160","0.198","0.325","0.245","4","25","85.8","-5.4","2170","83.5","82.85","14","48","56","-0.7","6.12","110","153","116","151","300","315","296"
"104",623454,"Drew Anderson",2019,"104","100.0","0.250","0.125","0.294","0.375","0.323","0.372","0.314","6","24","90.4","12.7","2401","86.9","85.98","17","49","55","-0.9","5.88","112","151","120","149","294","316","299"
"104",502381,"Luke Gregerson",2019,"104","100.0","0.423","0.077","0.458","0.500","0.406","0.310","0.292","11","26","90.3","6.2","2292","84.3","83.22","5","50","54","-1.1","5.38","110","149","112","147","296","321","299"
"103",642226,"Matt Wotherspoon",2019,"103","100.0","0.435","0.304","0.421","0.739","0.511","0.552","0.496","10","23","86.7","13.6","2085","87.9","87.41","11","48","54","-0.5","5.94","104","154","118","144","294","322","304"
"102",621294,"Ben Heller",2019,"102","100.0","0.250","0.167","0.357","0.417","0.308","0.318","0.238","6","24","90.0","11.6","2325","88.2","87.30","14","38","62","-0.9","5.93","111","151","125","148","299","316","287"
"102",622766,"Miguel Diaz",2019,"102","100.0","0.346","0.308","0.381","0.654","0.439","0.386","0.317","9","26","88.4","14.2","2156","91.2","90.08","8","43","57","-1.1","5.41","105","148","112","145","308","332","308"
"100",622795,"Yohander Mendez",2019,"100","100.0","0.250","0.375","0.333","0.625","0.432","0.402","0.225","4","16","91.0","20.6","2044","88.9","88.54","13","30","69","-0.4","6.04","111","158","118","149","291","318","299"
